,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
20,(-0.5093036956510472+2.712252265264522j),(0.09093617910865023+0.8495557553291039j),(-0.39179636466468476+0.7678193339190167j),(0.0977552608017254+0.4421501078909336j),(-0.19920626291484103+0.7919517509261349j),(0.15117264220865492+0.904902108419033j),(0.059857794927511435+0.8393540284199139j),(0.10587876290587092+0.9445636603652061j),(0.10449058867950754+0.8392930817524891j),(17.73505808889869-0.8031648002077477j),(-0.13406081444385667+1.502887945848391j),(-0.13742968666373886+1.9226391507477838j),(0.07609089985992899+1.5178278066496227j),(0.11177510555314794+1.6512445429750713j),(0.2566271236738379+1.3854550544563882j),(0.31813316967879635+2.0742443397520045j),(-0.0398350940915695+1.7542227354689075j),(0.18682427379656777+1.5955546462826062j),(0.4222620636822259+1.7006392559193981j),(0.15101124616658967+1.8342531722647046j),(0.5705424995114559+1.8466286770463514j),(-0.24059678751337993+2.120399249679224j),(0.5529100212624608+1.8388141438245955j),(3.589201670941022-2.573941674137996j),(0.4276587265534373+4.27215317067444j),(0.09324762876982352+5.302099424916851j),(0.5479050647971416+6.987379117935793j),(-2.0044271043081685+5.215248673736665j)
21,(-0.5267542438365607+2.599204928745509j),(0.2787624519471379+1.0278954301131524j),(-0.2867548483659929+0.8837194444520172j),(0.14846949885097271+0.4814616700900649j),(0.10015970777173906+0.9036309876728782j),(0.01633720714715686+1.2279451610062495j),(0.29739614381398477+0.9670849921675878j),(0.1511087217749833+0.9133148272941646j),(0.09079633266706826+0.798259686513094j),(19.981381271907207-1.9562095330183986j),(0.3372364419041207+1.0350793083394338j),(0.21622757175506596+1.4217855916676532j),(0.312205609561793+1.3940841101785102j),(0.2614452774548578+1.7781368403573352j),(0.2907390609822657+1.3891926799209344j),(-0.23947304618825183+1.9351285331068548j),(0.42734703367769716+1.4371834840217597j),(0.3177833761281571+1.7220322374187795j),(0.015433662285878742+1.951407597996696j),(0.3606105676677024+1.7706631363419296j),(0.6343659024413092+2.334223149772403j),(0.14140690928709065+1.4427998932573298j),(0.19485337714261086+1.5437285406641437j),(3.9113969321771775-2.7380096212412957j),(0.44048981054276454+4.402008960872548j),(0.6454861510739462+4.858704111855033j),(1.21698598978445+6.3605661199461885j),(0.23282284693707347+4.375818163060462j)
22,(-0.5884168258016447+2.7789892623147314j),(0.11006976500724934+0.7581450803125183j),(-0.22425349180840426+0.7853818620863371j),(0.1870633381762032+0.33223938791306096j),(0.14632432419748742+0.48722384335236857j),(0.09001573433289776+0.5640085877206865j),(0.14867273860727073+0.6883651090810842j),(0.22996179649003323+0.8248103819017046j),(0.12066092976764867+0.862364665453005j),(22.08974359374148-3.675081831356887j),(-0.05840559561415157+1.214349628271363j),(0.18364654245064704+1.5705702602458127j),(0.27344655458723494+1.3330622668147445j),(0.2727700241453259+1.79804381697566j),(0.2765613687646701+1.5755511970278488j),(-0.08131215843065091+1.7664269243435171j),(0.33022570144521063+1.550209509388354j),(0.25536087363645005+1.4663787368142969j),(0.4360092584486011+1.5388424690982252j),(0.22644041433915776+1.591787414289084j),(0.3651736289656236+2.071617653176915j),(0.10794595285248845+1.4099947626156295j),(0.37446440801606856+1.3070398289961007j),(3.5819221919588733-2.386249213648094j),(0.7431222666620613+4.10814075375267j),(1.1156906809064613+2.3330418939288418j),(1.4661511048584066+5.503970198654483j),(1.320887054644458+8.126588966785691j)
23,(-0.47469735998019885+2.6948452497737603j),(0.04927053102044942+0.8675168730690984j),(-0.2853048239108673+0.7559726668338391j),(0.13589521130312396+0.3628091850764568j),(-0.11115558716126193+0.7025105137456186j),(0.09303381781232407+0.4700714749102104j),(0.026472838253211135+0.8784883295909124j),(0.13925463324640444+0.7789316263827867j),(0.13270973660643237+0.9099687040091491j),(24.62956644451767-6.287065229127238j),(-0.07691680612327856+1.1589359850226957j),(-0.1458547801611365+1.2335545705228066j),(0.13709196514672325+1.339923684321693j),(0.42808019667071084+1.6734497665213424j),(0.11577670834911273+1.3122570992690752j),(0.2040688104682446+1.4142098483252326j),(0.24942887177495526+1.5459348673518445j),(0.3005317068324715+1.5986317230908051j),(0.29028888136896486+1.9723956305155395j),(0.1664868597660883+1.5761140356163248j),(-0.5554509823704697+1.7781129715869401j),(0.20331051066593342+1.9973660884925448j),(-0.27565247145607397+1.7313984029864644j),(3.583192225677188-2.6276008081618287j),(0.5221494705478616+4.2079328176893345j),(-0.5157070876120486+5.71280694991029j),(1.2632377092051745+5.814215595716278j),(1.6802378313722335+7.548102012564888j)
24,(-0.5380170936493087+2.734570081190592j),(0.030718579429391817+0.798456795434767j),(-0.3317110904587999+0.7101563723158107j),(0.0851282638846684+0.3384867948836713j),(0.2717790971839619+1.006364569962119j),(-0.14324301869731773+0.7087632702185435j),(0.025232064768665605+0.7169433982320188j),(-0.062343757759190085+0.7536203744326276j),(0.0879658754796704+0.8625220756039322j),(26.724640434624604-9.712637013048408j),(0.3600684952760126+1.0764437501493447j),(0.26199026134092607+2.060458859019863j),(0.14605190460808626+1.420353965533431j),(-0.014589656778112923+1.6665310241098457j),(0.22346711390339907+1.3434651370988455j),(-0.1478336794238228+1.9923478698443322j),(-0.018193840812672776+1.4547146903100276j),(0.245257573407458+1.520526235105275j),(0.11037428786179863+1.3910229881468206j),(0.19822652548193118+1.740207951206561j),(0.01601964624999439+1.5045579968435006j),(0.6436569742537841+1.8010393874699857j),(0.14728402129455978+1.332624840838652j),(3.327815281790025-2.269530848076218j),(0.4170522667008535+4.098296684236559j),(0.020931446897554058+4.906793514114114j),(0.592103977195133+6.1659681985784625j),(1.4113515787301947+2.199679477628652j)
25,(-0.44746674089645655+2.7489980758037733j),(0.06754338114363495+0.852169158260744j),(-0.33722336230778044+0.7839524859596664j),(0.06049843884624046+0.2841404726809985j),(0.05809682936752414+0.8956913055814719j),(-0.16826222062923493+0.5225753664860617j),(-0.012066250158781662+0.9840582177612582j),(0.04611377565548184+0.8878664627106082j),(0.1636402037137608+0.8900913590356905j),(28.58650919577037-14.22599911809325j),(0.18347658683556178+1.2301664511269939j),(-0.36379124703004545+1.3811610863767465j),(-0.019434242126633177+1.3566441279818915j),(0.2737447801979104+1.476538111588003j),(0.012037249311189165+1.5948418226746477j),(-0.08387303938134145+2.0297198452791267j),(0.18714402297733643+1.800701526196077j),(0.2696342120857313+1.563786605521582j),(0.4773061873155425+1.864385191062847j),(0.05695403234691091+1.679914279951295j),(-0.15091988868580772+1.13566186647829j),(0.29354270911909236+2.2664677791161365j),(0.5067247352833115+1.2510619856446108j),(3.196071129202096-2.1959498647655127j),(0.33238396499618333+3.8726746351618484j),(0.7846168505282636+4.011850011716215j),(0.5235923325540075+6.093296329111745j),(-2.405759391159522+6.095468297517446j)
26,(-0.5723299736605849+2.8063947663721356j),(0.07424989320875452+0.8656560099608853j),(-0.3237329270528194+0.7501723991630181j),(0.09955638566054464+0.39154916944590884j),(0.13588966270044986+0.9940657305837818j),(-0.12282448452404374+1.0515018851851734j),(-0.23604822842614295+0.947702258785393j),(0.03479930702623716+0.9310591118740921j),(0.21317858955437674+0.8581380914372587j),(29.180614458627137-20.07309297052803j),(-0.10567152538620565+1.1858869649050259j),(-0.26384152842331254+1.4144985507081007j),(0.05885246350325957+1.531901053609448j),(0.10486473246965368+1.5079493475013526j),(0.022137641445741988+1.3509541528609397j),(0.46290244712406875+1.6043731847316982j),(0.20802980722625386+1.5336556363198401j),(0.04711300860669864+1.715420422009265j),(0.44696401844377565+2.18485172398081j),(0.0828123610928304+1.6500597945387414j),(-0.09763427529315387+1.6224546686605337j),(-0.0765651078663165+2.363076871269639j),(0.2545487041181663+1.342856510034325j),(3.0747770148712172-1.8788677576453527j),(0.5075493744946202+4.71638927529233j),(0.21776384575587515+4.630568206231605j),(0.5411021083166934+6.455604949950149j),(-0.0803452097822781+9.092935718316635j)
27,(-0.636462494328733+2.9499659397793634j),(0.08704024209964349+1.028983025087441j),(-0.34199010968059645+0.7493568478216523j),(0.09298635069956203+0.45085577926786635j),(0.26490487271408697+0.7947375113454067j),(0.3225461660318315+0.7665072683667642j),(0.021053322648962453+1.1612572987927545j),(-0.01873310444232956+1.0079024391755929j),(0.17681445083296815+0.9099142749223823j),(28.135247390963-26.416642087478724j),(0.008183904124589534+1.3201622374718367j),(-0.064772591480867+1.8422534374825879j),(0.09097573390592671+1.4846328274954572j),(0.47101483924724075+1.72075595231596j),(0.02990058293092811+1.5383007771466701j),(0.008155885423315282+1.6841696840295446j),(0.039137199342979045+1.7299932655080654j),(0.1501690321388868+1.608045541832742j),(0.10080560395119982+2.0953024133010794j),(0.03287574865823292+1.8881657062526012j),(-0.3428523451684354+1.6125238023098145j),(0.3068162277968798+2.115689357267424j),(0.2176014058823976+1.1165213242315113j),(2.9781553033959-1.8368249038494986j),(0.31720377553612666+4.6527357140295384j),(0.6792289537894072+4.558463693500839j),(0.3601683582726981+6.469918681505203j),(-0.6616799983783452+7.685459118672453j)
28,(-0.4507908302398046+2.9123208571169554j),(0.02174750879828206+0.8931767595218565j),(-0.3457880347628455+0.8150468035005126j),(0.08809667068348022+0.37207341074279054j),(0.0009932901167528606+0.9960511958248194j),(0.0022528539703029512+0.9205572519362423j),(-0.05771100162546907+0.8611894006493949j),(0.009291307094456209+0.9511541922740703j),(0.0637836674213815+1.0479338183247044j),(25.317923382136176-33.129817467551305j),(0.2466531575101626+1.2904613403782608j),(-0.23384050814616833+1.1443454606885743j),(0.044909362808875294+1.6140498696619687j),(0.016953070329717403+1.8408682663158606j),(0.003194523360512442+1.6664498491447126j),(-0.1754851027346516+1.9319122633111856j),(0.014643135978953043+1.6082606561527435j),(0.25191103706572926+1.9915600533852371j),(0.1918814930393977+2.012204071705492j),(0.10587316343928377+1.913826420245478j),(0.10531543693445697+2.2343859093244305j),(0.26022116435339515+2.8604815112534987j),(0.005866969332823772+1.4646503371784674j),(2.9603179835127382-1.7746544143619547j),(-0.14285287471513042+4.846757242369528j),(1.3725494469384554+5.08103026200609j),(0.4491446270497121+6.700664374039067j),(2.0897876537496374+9.336081525208273j)
29,(-0.49886097363533294+2.8181285790705997j),(0.0719981449125304+0.953743107519907j),(-0.38240623516715916+0.8333138649728185j),(0.027883866530778685+0.43219890458245813j),(-0.03992586410115955+0.9715022456805356j),(-0.19676470423389675+1.0064118860694864j),(-0.030502957348915394+1.0122743123276554j),(0.05722809985900899+1.0330321360873613j),(0.07705834293726142+0.9744679421477891j),(20.3258878721287-39.27925973442755j),(0.11937855236965024+1.2454456602263875j),(0.19557992707828684+1.6972043729911084j),(0.08041414655653305+1.6118605715437464j),(0.15277599272380227+1.741856603069292j),(-0.02790275938566607+1.7609600750905656j),(-0.05717778731436719+1.9810657337442974j),(0.18466628158649054+1.8036839812720191j),(0.0492330427466543+1.7148385760953253j),(-0.027702449497746286+2.3822565107332307j),(0.07156514688426889+1.9823629921549164j),(0.9413943226541829+2.0992653773837593j),(0.7385850691199456+2.1714048391195795j),(0.08452204240720022+1.1179933828868105j),(2.7914960027763818-1.366303308520037j),(0.2131263173007613+4.7973672583550515j),(0.13919272442545538+5.302129445881957j),(0.44346502595061965+7.038650703609617j),(0.4193716207948578+10.225848149654128j)
30,(-0.5635552317870357+2.911098985252963j),(-0.01589400424201479+0.923929037251867j),(-0.39231013524800795+0.865458627451219j),(0.1385718137946096+0.5207370191525812j),(0.2670599850003628+1.0733653289512957j),(-0.11497817610995806+0.7918904853226226j),(0.047306632448890225+1.0577820487557026j),(0.04145233022959857+1.14479156067105j),(0.10796481967023192+1.0377624691048977j),(13.28082173824692-43.926818855233726j),(-0.05350164263215462+1.0947190930305237j),(0.15276328396105415+1.9247881042868684j),(0.0897319848883293+1.7278317704629595j),(0.3570910761851959+2.3387033556068624j),(-0.14988078809189262+1.7984132130662258j),(-0.31876895161783886+1.85770451407944j),(0.039185713703779115+2.0058322035782017j),(0.16269780557143393+1.6438916225661278j),(0.08312665983288556+2.3764339411761375j),(0.20007237149690058+2.062200257801151j),(-0.46267034588931916+2.2275700928406477j),(0.23386287808172257+2.471767338913404j),(0.33672617440836033+1.4316036321828784j),(2.64973355439501-1.2976411689589467j),(0.31870269061288486+5.235472565890135j),(0.5357373715323969+4.83931192809535j),(0.3072181396794042+7.308690393153682j),(0.4926560827022512+6.792088881374124j)
31,(-0.5207737426852955+2.9690217159997587j),(0.12596836106927672+0.9972232478107047j),(-0.42722714881345114+0.816204686619983j),(0.037850069277992726+0.5364802135384132j),(0.17051105000726474+1.163971715072829j),(-0.1800224509959702+1.4596016466156663j),(0.10349834404059075+1.1134959766391754j),(0.0988160879015986+1.0909113499457743j),(0.11385816242838488+1.0285986469778892j),(5.051084553152196-46.512061577314874j),(0.0710470524320961+1.71827763344223j),(0.08637995949378542+2.0720250312513926j),(0.12676511698801599+1.7419659240098673j),(0.17654337786094962+2.0551068299049815j),(0.13954642616925553+1.8597868574774845j),(0.019646713697562383+2.524160648961748j),(-0.011293569581892234+2.0060518909654057j),(-0.0426534480268421+2.2103881275661945j),(-0.3538000242246729+2.631402676963197j),(0.057883696253505236+2.1419862695904457j),(0.25037983065225716+1.844438916972241j),(0.4771509059943664+2.61821255439116j),(0.4433372080021615+1.8491727766688348j),(2.7834781525367283-1.226579014957831j),(0.5998402027578907+5.495408666237137j),(1.6202062436289895+6.762672591368456j),(0.6778527310338971+7.276798806520095j),(-0.6666139974743004+8.80341691721864j)
32,(-0.4453889000845098+2.9684448746052383j),(0.1545285201389788+1.0389784241969193j),(-0.417992485962272+0.8999227568799434j),(0.1254260951326623+0.5777659697563519j),(0.38349492968277105+1.3175657612752394j),(0.1864792048906728+1.010583318380476j),(0.09254787895501072+1.2301648737599729j),(0.06592466338982328+1.3111765026768927j),(0.22403778682280404+1.1534282353629663j),(-3.9558045775403627-46.560146642725336j),(0.2974998884507728+1.6997784433146121j),(-0.16715214092310313+1.7736017370161752j),(0.16149830024469522+1.8995698594812958j),(0.4699487648049065+2.24591295688735j),(0.03416508779109203+1.9769138496645315j),(0.571502453029008+1.8930901746062276j),(-0.0034754201686746436+2.063955720079365j),(0.41380585446697676+2.2919361565015888j),(0.20693357255744987+2.6573511560219822j),(0.19939284868562365+2.292061051799782j),(0.29507691348466886+2.1037518951997285j),(0.4598473776513507+2.6809527876103267j),(0.7341847884069146+1.8956764207328167j),(3.0132672352986996-0.9230544495577134j),(0.6828664889235013+5.757289928994444j),(0.12011744157189314+7.184165546198156j),(0.8790165865923946+8.025491539766275j),(0.6268522905231502+12.046249320244836j)
33,(-0.43745582134862+2.8356420478105284j),(0.0994691662957637+1.0803751828232269j),(-0.4247930568598252+0.956200820045801j),(0.11461724541999829+0.6018281758209305j),(0.12384605757028398+1.0430219961789664j),(0.19781664288484524+1.4772188156610007j),(0.03178199445922447+1.198348378757528j),(0.15269279479669162+1.2941277464003542j),(0.2919426340893883+1.20478442010125j),(-12.394875288538975-44.195670235441966j),(0.3707134819631029+1.136707298983413j),(-0.06710781035694519+2.215524711753425j),(0.2821329016503385+2.102428275546853j),(0.0900905992990876+2.7368260198249734j),(0.09935024771968423+2.1051090389900864j),(0.6722345659475671+1.5232359603967667j),(0.29422177492427115+2.1708113713331225j),(0.28705774643753+2.331885958805824j),(0.3598614360526339+2.8248579097541584j),(0.18429277298272695+2.309863971076793j),(0.6668163093922194+2.1785643525105485j),(0.6948493554248117+2.766155380164032j),(0.5854052742024046+0.8883868300600265j),(2.683476517977995-0.7478271293606671j),(1.0378705757942406+5.8064623024356905j),(2.3270746873950325+7.672328366515139j),(0.9209921516869763+8.311586071647879j),(2.0550570967124098+13.981017026699j)
34,(-0.6181604646544715+2.935908819500653j),(0.11332484122599781+1.3271499871754828j),(-0.5308186701171878+1.0376145295451427j),(0.16769832345857613+0.6397815081000441j),(0.308737964223389+1.3610162541676787j),(0.32407018096888757+0.9305223092973001j),(0.09844708683270094+1.2289957399857263j),(0.09920882881134477+1.3288359420485407j),(0.24336218923900824+1.1468178461697376j),(-19.4420961163484-39.57972898186512j),(-0.10520542043094099+1.0462174769501154j),(0.587949991392643+2.0787820458822783j),(0.22995953103691766+2.117892160303683j),(0.5845434400747664+2.4220081927828563j),(0.34356662790480696+2.0389737648952977j),(-0.3137445342746086+1.4942273435919309j),(0.3969094459043188+2.2367833898712384j),(0.47333906136429427+2.531541743182395j),(0.542272346262226+2.899266777598082j),(0.3582832224099868+2.5550238482561j),(0.4526733042580467+2.298894366226716j),(0.292688736098834+3.041480506973989j),(0.20581878874424678+1.2287768335834435j),(2.975947361106525-0.5045068669307281j),(1.0645855352521805+6.249720791388326j),(1.2954511791109173+6.252782351149297j),(1.471494587717969+9.065380046075301j),(3.0780411278198465+10.766623545437497j)
35,(-0.5936204921240423+3.0789543869618154j),(0.1815848652435735+1.3303309263878964j),(-0.5805795918617557+1.090678841510112j),(0.25215766800633527+0.6721240489192108j),(0.3615688133011449+1.4428706238086229j),(-0.19906622571106544+1.4197891510802811j),(0.3035190411643431+1.4124802719182465j),(0.31870057098000026+1.4081426633672547j),(0.31568277573567927+1.3002692991623088j),(-24.55659354787432-33.50846544298509j),(0.23281668204631456+1.3647183063249093j),(0.1362465714653535+1.7006804131130422j),(0.43264678569980286+2.2553936917688646j),(0.7213317610917124+2.6239788670878412j),(0.3804082860665908+2.239985478515154j),(0.16119541001904847+2.0937354576254092j),(0.49108652786884105+2.543605103786446j),(0.4693650884230202+2.5788318321554495j),(0.36759882053341003+2.9595498261105133j),(0.41730508853541415+2.579365438555202j),(0.6820082155759793+2.676808408596097j),(0.9784780572006329+3.202785833088621j),(0.3983065717851492+1.7952622291898501j),(2.9763904928564116-0.3962477666260111j),(1.4329657081594576+6.2746473074549085j),(0.7066924038914645+6.7141780448289445j),(2.054732133958374+9.301183463677072j),(4.366027140773297+9.679248043481543j)
36,(-0.36142985620246854+3.180034558921555j),(0.3305484883605944+1.263989472814847j),(-0.43161169612379124+1.2741213633052264j),(0.3796753332108064+0.716360118118744j),(0.6993135608687472+1.5215360287859931j),(0.4676694897377378+1.3552079516114284j),(0.43373085637735614+1.373748138774608j),(0.37262085289886826+1.3908447497750978j),(0.41206744709728405+1.270704342220805j),(-27.548419106801873-26.726594724502505j),(0.6417586752490639+1.5462872760373887j),(0.6444674029785685+1.7655565039695866j),(0.6113209034027538+2.2049985253004576j),(0.996027063054776+2.5312212718362908j),(0.5335772118296214+2.1561651504083135j),(0.24139848447168252+2.494556058211598j),(0.5785575088657313+2.414975385791512j),(0.5714692008862278+2.495516369198124j),(1.4705565913155954+2.673809520591038j),(0.6106896197880844+2.695772661318603j),(0.3786920237951224+2.785829441371813j),(1.1656239178292271+3.4113874294451536j),(0.9429846729891134+2.386077178397629j),(3.0145110894542406-0.23951274785122934j),(2.1685934215016154+6.357869970608137j),(1.1507740590043167+7.228760073623465j),(2.9306140661949733+9.398027469063464j),(8.228391830665661+13.663090832555328j)
37,(-0.35912756834987253+3.0244982379170224j),(0.5761381506885848+1.2207093668950524j),(-0.2746106101698002+1.2559046318788378j),(0.4184680661173928+0.5775124465854785j),(0.1973179970799031+1.0366104955134166j),(0.457178764329593+1.757046365201572j),(0.4711969117147846+1.3601131463634615j),(0.4756749413722956+1.3268885240913293j),(0.38919845456534274+1.2245108412337105j),(-28.57077196011898-20.339528299133576j),(1.2544881020943128+1.0933966368728678j),(0.566904708498585+2.020103515110082j),(0.799532374623724+2.0786018875583787j),(1.0398866261647268+2.550613616193814j),(0.6194015541760262+2.1431417278107068j),(0.527219114018429+1.9988833348459176j),(0.6164598734671531+2.49868529474506j),(0.7985533492944913+2.430872512366803j),(1.3724794354177687+2.3815007202109424j),(0.8920601689647925+2.565031774157647j),(0.9741224393694073+2.512662025355298j),(1.4458004292678943+2.7034838873299916j),(1.1794584564019583+1.5044068934872996j),(3.167060052816259-0.21947602113480225j),(2.1206757891286023+6.175591313258928j),(1.2182406947037387+7.205587898091336j),(3.5988165269232204+8.916376880827944j),(7.19292162468872+12.654068029793049j)
38,(-0.47827763574518756+3.0124339819705463j),(0.4191960750645114+1.0789024148019077j),(-0.20570370149045505+1.2237359727299615j),(0.3648426677441278+0.5420645006747256j),(0.19559306355803463+1.1537116805840566j),(0.36972266110370056+0.9994828020835821j),(0.4985837968014435+1.2639613140546748j),(0.3506368284367095+1.335717030293909j),(0.3266959764787317+1.2213134915807817j),(-28.097503362249633-14.562141383104562j),(0.48733472688719953+1.0351072142420528j),(0.14241770850355484+1.490257669510571j),(0.7386955479258356+2.0142485069310605j),(1.2508141932129382+2.1467573123558807j),(0.6717794394531114+2.2371654692666154j),(0.2348307904599498+1.845124827965089j),(0.9372177651489962+2.3695474231512157j),(0.8408117754204155+2.5397442746519525j),(0.8011232224791474+2.2145839440133748j),(0.7903698737680058+2.3604818357482458j),(0.8323975859504911+1.8108364635790064j),(1.220117083761279+2.4157059009730704j),(0.76899672729094+0.9364187340222726j),(3.377012533401183-0.2923396790964797j),(2.378836513916082+5.854474527677469j),(3.445721450340393+7.611627177632247j),(3.343626653218546+8.315128405716251j),(5.279803686953883+13.501289479070591j)
